"flow_score","participant_id","var_mood","var_tempo","level_extreme","companionship",".fitted",".resid",".hat",".cooksd",".fixed",".mu",".offset",".sqrtXwt",".sqrtrwt",".weights",".wtres"
-1.52075492817318,41,"low","high","not_extreme",-0.101772273127484,-0.114416662716635,-1.40633826545655,0.0264444919968496,0.00785905775649792,-0.0289397766272053,-0.114416662716635,0,1,1,1,-1.40633826545655
-0.182403950545629,41,"low","high","not_extreme",-0.101772273127484,-0.114416662716635,-0.0679872878289945,0.0264444919968496,1.8367342561343e-05,-0.0289397766272053,-0.114416662716635,0,1,1,1,-0.0679872878289945
-1.52075492817318,41,"low","high","not_extreme",-0.101772273127484,-0.114416662716635,-1.40633826545655,0.0264444919968496,0.00785905775649792,-0.0289397766272053,-0.114416662716635,0,1,1,1,-1.40633826545655
-0.851579439359406,41,"low","low","not_extreme",-0.101772273127484,-0.00147239528516689,-0.850107044074239,0.0264444919968496,0.00287169374688688,0.0840044908042625,-0.00147239528516689,0,1,1,1,-0.850107044074239
0.801677650651102,41,"low","low","not_extreme",-0.101772273127484,-0.00147239528516689,0.803150045936269,0.0264444919968496,0.00256321047939073,0.0840044908042625,-0.00147239528516689,0,1,1,1,0.803150045936269
0.801677650651102,41,"low","low","not_extreme",-0.101772273127484,-0.00147239528516689,0.803150045936269,0.0264444919968496,0.00256321047939073,0.0840044908042625,-0.00147239528516689,0,1,1,1,0.803150045936269
-0.851579439359406,41,"low","low","not_extreme",-0.101772273127484,-0.00147239528516689,-0.850107044074239,0.0264444919968496,0.00287169374688688,0.0840044908042625,-0.00147239528516689,0,1,1,1,-0.850107044074239
-0.536673326976452,41,"low","low","not_extreme",-0.101772273127484,-0.00147239528516689,-0.535200931691285,0.0264444919968496,0.00113821581196361,0.0840044908042625,-0.00147239528516689,0,1,1,1,-0.535200931691285
0.132502161837325,41,"low","low","not_extreme",-0.101772273127484,-0.00147239528516689,0.133974557122492,0.0264444919968496,7.13239772906526e-05,0.0840044908042625,-0.00147239528516689,0,1,1,1,0.133974557122492
-0.851579439359406,41,"low","low","not_extreme",-0.101772273127484,-0.00147239528516689,-0.850107044074239,0.0264444919968496,0.00287169374688688,0.0840044908042625,-0.00147239528516689,0,1,1,1,-0.850107044074239
1.11658376303406,41,"low","low","not_extreme",-0.101772273127484,-0.00147239528516689,1.11805615831922,0.0264444919968496,0.00496727414016206,0.0840044908042625,-0.00147239528516689,0,1,1,1,1.11805615831922
-0.536673326976452,41,"low","low","not_extreme",-0.101772273127484,-0.00147239528516689,-0.535200931691285,0.0264444919968496,0.00113821581196361,0.0840044908042625,-0.00147239528516689,0,1,1,1,-0.535200931691285
-0.851579439359406,42,"high","low","not_extreme",-0.14902930358399,-0.111383715765661,-0.740195723593746,0.0264617701782635,0.00217862817767532,-0.00489179824111617,-0.111383715765661,0,1,1,1,-0.740195723593746
0.447408274220278,42,"high","low","not_extreme",-0.14902930358399,-0.111383715765661,0.558791989985939,0.0264617701782635,0.0012416246246194,-0.00489179824111617,-0.111383715765661,0,1,1,1,0.558791989985939
-1.52075492817318,42,"high","low","not_extreme",-0.14902930358399,-0.111383715765661,-1.40937121240752,0.0264617701782635,0.00789842985991533,-0.00489179824111617,-0.111383715765661,0,1,1,1,-1.40937121240752
-0.851579439359406,42,"high","low","not_extreme",-0.14902930358399,-0.111383715765661,-0.740195723593746,0.0264617701782635,0.00217862817767532,-0.00489179824111617,-0.111383715765661,0,1,1,1,-0.740195723593746
-0.182403950545629,42,"high","low","not_extreme",-0.14902930358399,-0.111383715765661,-0.0710202347799687,0.0264617701782635,2.00564553183226e-05,-0.00489179824111617,-0.111383715765661,0,1,1,1,-0.0710202347799687
1.11658376303406,42,"high","low","not_extreme",-0.14902930358399,-0.111383715765661,1.22796747879972,0.0264617701782635,0.00599602870674119,-0.00489179824111617,-0.111383715765661,0,1,1,1,1.22796747879972
-1.16648555174236,42,"high","low","not_extreme",-0.14902930358399,-0.111383715765661,-1.0551018359767,0.0264617701782635,0.00442668613694471,-0.00489179824111617,-0.111383715765661,0,1,1,1,-1.0551018359767
1.11658376303406,42,"high","low","not_extreme",-0.14902930358399,-0.111383715765661,1.22796747879972,0.0264617701782635,0.00599602870674119,-0.00489179824111617,-0.111383715765661,0,1,1,1,1.22796747879972
-1.16648555174236,42,"high","low","not_extreme",-0.14902930358399,-0.111383715765661,-1.0551018359767,0.0264617701782635,0.00442668613694471,-0.00489179824111617,-0.111383715765661,0,1,1,1,-1.0551018359767
-1.83566104055614,42,"low","high","not_extreme",-0.14902930358399,-0.14078612360903,-1.69487491694711,0.0264279625586598,0.0114072222988708,-0.0342942060844858,-0.14078612360903,0,1,1,1,-1.69487491694711
0.132502161837325,42,"low","high","not_extreme",-0.14902930358399,-0.14078612360903,0.273288285446355,0.0264279625586598,0.000296583258244478,-0.0342942060844858,-0.14078612360903,0,1,1,1,0.273288285446355
-0.182403950545629,42,"low","high","not_extreme",-0.14902930358399,-0.14078612360903,-0.0416178269365991,0.0264279625586598,6.8780194538251e-06,-0.0342942060844858,-0.14078612360903,0,1,1,1,-0.0416178269365991
1.43148987541701,42,"low","high","not_extreme",-0.14902930358399,-0.14078612360903,1.57227599902604,0.0264279625586598,0.00981662429563251,-0.0342942060844858,-0.14078612360903,0,1,1,1,1.57227599902604
-0.851579439359406,42,"low","high","not_extreme",-0.14902930358399,-0.14078612360903,-0.710793315750376,0.0264279625586598,0.0020062787359779,-0.0342942060844858,-0.14078612360903,0,1,1,1,-0.710793315750376
0.132502161837325,42,"low","high","not_extreme",-0.14902930358399,-0.14078612360903,0.273288285446355,0.0264279625586598,0.000296583258244478,-0.0342942060844858,-0.14078612360903,0,1,1,1,0.273288285446355
-0.851579439359406,42,"low","high","not_extreme",-0.14902930358399,-0.14078612360903,-0.710793315750376,0.0264279625586598,0.0020062787359779,-0.0342942060844858,-0.14078612360903,0,1,1,1,-0.710793315750376
0.447408274220278,42,"low","high","not_extreme",-0.14902930358399,-0.14078612360903,0.588194397829308,0.0264279625586598,0.00137387230095546,-0.0342942060844858,-0.14078612360903,0,1,1,1,0.588194397829308
0.447408274220278,42,"low","high","not_extreme",-0.14902930358399,-0.14078612360903,0.588194397829308,0.0264279625586598,0.00137387230095546,-0.0342942060844858,-0.14078612360903,0,1,1,1,0.588194397829308
-1.83566104055614,42,"low","low","not_extreme",-0.14902930358399,-0.0278418561775623,-1.80781918437857,0.0264279625586598,0.0129782035570214,0.078650061346982,-0.0278418561775623,0,1,1,1,-1.80781918437857
1.43148987541701,42,"low","low","not_extreme",-0.14902930358399,-0.0278418561775623,1.45933173159457,0.0264279625586598,0.00845692836184632,0.078650061346982,-0.0278418561775623,0,1,1,1,1.45933173159457
0.447408274220278,42,"low","low","not_extreme",-0.14902930358399,-0.0278418561775623,0.475250130397841,0.0264279625586598,0.000896910461126127,0.078650061346982,-0.0278418561775623,0,1,1,1,0.475250130397841
